# label  time(ns)  cluster_avg  std
20  33.000000  0.098978  0.017041
20  33.412500  0.099148  0.017005
20  33.825000  0.098164  0.018757
20  34.237500  0.097507  0.020632
20  34.650000  0.097799  0.022095
20  35.062500  0.098046  0.022648
20  35.475000  0.099249  0.022685
20  35.887500  0.100117  0.022964
20  36.300000  0.100374  0.024074
20  36.712500  0.101266  0.025286
20  37.125000  0.103012  0.025438
20  37.537500  0.104181  0.025651
20  37.950000  0.104747  0.027171
20  38.362500  0.106073  0.027942
20  38.775000  0.107554  0.028692
20  39.187500  0.110262  0.029512
20  39.600000  0.113838  0.030486
20  40.012500  0.116618  0.031762
20  40.425000  0.120394  0.032948
20  40.837500  0.124248  0.033888
20  41.250000  0.128538  0.034544
20  41.662500  0.132832  0.035052
20  42.075000  0.136896  0.035660
20  42.487500  0.141283  0.035490
20  42.900000  0.145768  0.035385
20  43.312500  0.149093  0.034860
20  43.725000  0.152509  0.033591
20  44.137500  0.155485  0.031817
20  44.550000  0.158713  0.030330
20  44.962500  0.160812  0.029089
20  45.375000  0.162765  0.028071
20  45.787500  0.164457  0.027225
20  46.200000  0.165676  0.025669
20  46.612500  0.166626  0.024472
20  47.025000  0.167677  0.022793
20  47.437500  0.168331  0.020635
20  47.850000  0.169340  0.019451
20  48.262500  0.169990  0.018095
20  48.675000  0.170046  0.017786
20  49.087500  0.170760  0.016648
20  49.500000  0.171534  0.016215
20  49.912500  0.172362  0.015923
20  50.325000  0.172705  0.014852
20  50.737500  0.172998  0.015925
20  51.150000  0.173357  0.017626
20  51.562500  0.174206  0.018662
20  51.975000  0.174070  0.020195
20  52.387500  0.173173  0.020830
20  52.800000  0.172990  0.021453
20  53.212500  0.173963  0.022460
20  53.625000  0.175317  0.023320
20  54.037500  0.175857  0.023065
20  54.450000  0.177009  0.022758
20  54.862500  0.178649  0.024000
20  55.275000  0.180465  0.024412
20  55.687500  0.182547  0.024707
20  56.100000  0.184335  0.025280
20  56.512500  0.186375  0.026307
20  56.925000  0.188730  0.027592
20  57.337500  0.190763  0.029784
20  57.750000  0.193332  0.031395
20  58.162500  0.196255  0.032446
20  58.575000  0.199407  0.033397
20  58.987500  0.203709  0.033738
20  59.400000  0.207352  0.033709
20  59.812500  0.210974  0.033616
20  60.225000  0.214725  0.033991
20  60.637500  0.218178  0.033595
20  61.050000  0.221372  0.032857
20  61.462500  0.224076  0.031430
20  61.875000  0.227039  0.031066
20  62.287500  0.229739  0.030958
20  62.700000  0.232477  0.031042
20  63.112500  0.235283  0.030750
20  63.525000  0.238379  0.030489
20  63.937500  0.240493  0.030156
20  64.350000  0.243225  0.028933
20  64.762500  0.245956  0.027409
20  65.175000  0.248094  0.025845
20  65.587500  0.250496  0.025171
20  66.000000  0.251704  0.023220
20  66.412500  0.253236  0.021347
20  66.825000  0.253974  0.019234
20  67.237500  0.253967  0.016426
20  67.650000  0.254324  0.015465
20  68.062500  0.254980  0.014951
20  68.475000  0.254548  0.014541
20  68.887500  0.255345  0.014336
20  69.300000  0.256237  0.014275
20  69.712500  0.256584  0.014257
20  70.125000  0.256341  0.014534
20  70.537500  0.256186  0.014528
20  70.950000  0.256166  0.014163
20  71.362500  0.256129  0.012938
20  71.775000  0.256306  0.012795
20  72.187500  0.256094  0.012038
20  72.600000  0.255725  0.010961
20  73.012500  0.255303  0.010503
20  73.425000  0.255269  0.010285
20  73.837500  0.254730  0.010914
20  74.250000  0.255247  0.011282
20  74.662500  0.255920  0.011652
20  75.075000  0.256619  0.012029
20  75.487500  0.257552  0.012377
20  75.900000  0.258012  0.012332
20  76.312500  0.258921  0.012165
20  76.725000  0.260400  0.012217
20  77.137500  0.261645  0.012216
20  77.550000  0.262872  0.012295
20  77.962500  0.263411  0.012153
20  78.375000  0.263243  0.012089
20  78.787500  0.263112  0.012555
20  79.200000  0.262889  0.014049
20  79.612500  0.264000  0.014216
20  80.025000  0.265021  0.014452
20  80.437500  0.266218  0.014548
20  80.850000  0.267940  0.014648
20  81.262500  0.269159  0.014541
20  81.675000  0.269833  0.014040
20  82.087500  0.270882  0.013687
20  82.500000  0.272243  0.013614
20  82.912500  0.272902  0.013427
20  83.325000  0.273401  0.012790
20  83.737500  0.274099  0.012933
20  84.150000  0.274193  0.012825
20  84.562500  0.274166  0.012856
20  84.975000  0.273952  0.012948
20  85.387500  0.273819  0.012926
20  85.800000  0.272813  0.012788
20  86.212500  0.272193  0.012793
20  86.625000  0.271821  0.012945
20  87.037500  0.271653  0.012839
20  87.450000  0.271855  0.013078
20  87.862500  0.272000  0.013679
20  88.275000  0.271291  0.014039
20  88.687500  0.270295  0.014095
20  89.100000  0.269508  0.014446
20  89.512500  0.267802  0.014430
20  89.925000  0.266508  0.014479
20  90.337500  0.264429  0.014539
20  90.750000  0.263593  0.014239
20  91.162500  0.263154  0.014095
20  91.575000  0.262860  0.014067
20  91.987500  0.262150  0.013836
20  92.400000  0.262267  0.014013
20  92.812500  0.261814  0.013881
20  93.225000  0.262037  0.015174
20  93.637500  0.261025  0.015947
20  94.050000  0.259736  0.016359
20  94.462500  0.257326  0.016311
20  94.875000  0.255599  0.016527
20  95.287500  0.254080  0.016354
20  95.700000  0.253497  0.016087
20  96.112500  0.253497  0.014337
20  96.525000  0.253042  0.014107
20  96.937500  0.252823  0.013772
20  97.350000  0.252762  0.013927
20  97.762500  0.252841  0.013701
20  98.175000  0.251976  0.013231
20  98.587500  0.251075  0.012694
20  99.000000  0.249664  0.012776
20  99.412500  0.248517  0.012781
20  99.825000  0.247804  0.012581
20  100.237500  0.246726  0.012717
20  100.650000  0.245791  0.012659
20  101.062500  0.244901  0.012703
20  101.475000  0.243126  0.014205
20  101.887500  0.242213  0.014560
20  102.300000  0.241440  0.015643
20  102.712500  0.241457  0.016312
20  103.125000  0.241203  0.017476
20  103.537500  0.241132  0.018751
20  103.950000  0.242083  0.019339
20  104.362500  0.242989  0.019710
20  104.775000  0.243684  0.019959
20  105.187500  0.244586  0.020240
20  105.600000  0.246461  0.020361
20  106.012500  0.248601  0.020284
20  106.425000  0.252072  0.020814
20  106.837500  0.255090  0.021318
20  107.250000  0.258071  0.021251
20  107.662500  0.260676  0.021309
20  108.075000  0.262914  0.021449
20  108.487500  0.264554  0.021461
20  108.900000  0.266376  0.021434
20  109.312500  0.267902  0.021473
20  109.725000  0.269766  0.021679
20  110.137500  0.269646  0.021046
20  110.550000  0.269938  0.020816
20  110.962500  0.270119  0.020812
20  111.375000  0.270496  0.020948
20  111.787500  0.270246  0.020956
20  112.200000  0.269478  0.020959
20  112.612500  0.268466  0.020758
20  113.025000  0.267621  0.020706
20  113.437500  0.266613  0.020648
20  113.850000  0.264472  0.020378
20  114.262500  0.262541  0.019966
20  114.675000  0.260096  0.019500
20  115.087500  0.257668  0.019437
20  115.500000  0.254579  0.019879
20  115.912500  0.252509  0.019996
20  116.325000  0.250347  0.020056
20  116.737500  0.248347  0.020258
20  117.150000  0.246333  0.020552
20  117.562500  0.245019  0.020539
20  117.975000  0.243572  0.020535
20  118.387500  0.243250  0.019944
20  118.800000  0.242817  0.019844
20  119.212500  0.243808  0.019393
20  119.625000  0.244511  0.018869
20  120.037500  0.245679  0.017981
20  120.450000  0.247160  0.016701
20  120.862500  0.248478  0.015925
20  121.275000  0.249943  0.015327
20  121.687500  0.251670  0.014608
20  122.100000  0.253897  0.013822
20  122.512500  0.255969  0.013463
20  122.925000  0.256973  0.013471
20  123.337500  0.257451  0.013084
20  123.750000  0.257207  0.012580
20  124.162500  0.256980  0.012719
20  124.575000  0.256892  0.012772
20  124.987500  0.256883  0.012639
20  125.400000  0.256777  0.012856
20  125.812500  0.257481  0.012859
20  126.225000  0.257939  0.012734
20  126.637500  0.257504  0.012462
20  127.050000  0.257350  0.012662
20  127.462500  0.256636  0.012400
20  127.875000  0.255866  0.012233
20  128.287500  0.255158  0.012137
20  128.700000  0.254035  0.012632
20  129.112500  0.254528  0.012638
20  129.525000  0.254905  0.012601
20  129.937500  0.254584  0.012670
20  130.350000  0.254018  0.012375
20  130.762500  0.253696  0.012998
20  131.175000  0.252331  0.013775
20  131.587500  0.252119  0.013514
20  132.000000  0.251805  0.014006
20  132.412500  0.252754  0.014118
20  132.825000  0.254051  0.014167
20  133.237500  0.254713  0.015091
20  133.650000  0.256343  0.015433
20  134.062500  0.258854  0.015312
20  134.475000  0.260549  0.015209
20  134.887500  0.261837  0.015825
20  135.300000  0.264301  0.015867
20  135.712500  0.266422  0.015850
20  136.125000  0.267828  0.015335
20  136.537500  0.269949  0.015159
20  136.950000  0.271637  0.014896
20  137.362500  0.273657  0.015011
20  137.775000  0.274986  0.014876
20  138.187500  0.275857  0.014645
20  138.600000  0.276348  0.014451
20  139.012500  0.276470  0.013977
20  139.425000  0.276241  0.013421
20  139.837500  0.276092  0.013400
20  140.250000  0.275270  0.012861
20  140.662500  0.274903  0.012829
20  141.075000  0.275062  0.013010
20  141.487500  0.275311  0.013047
20  141.900000  0.275056  0.013158
20  142.312500  0.275422  0.013302
20  142.725000  0.274920  0.013528
20  143.137500  0.273823  0.013246
20  143.550000  0.273660  0.013294
20  143.962500  0.274119  0.013281
20  144.375000  0.274593  0.013202
20  144.787500  0.275057  0.013171
20  145.200000  0.276000  0.013167
20  145.612500  0.276987  0.013150
20  146.025000  0.276840  0.012998
20  146.437500  0.276399  0.012463
20  146.850000  0.276673  0.012377
20  147.262500  0.276635  0.012225
20  147.675000  0.277005  0.012385
20  148.087500  0.277994  0.012330
20  148.500000  0.278030  0.012374
20  148.912500  0.278974  0.012431
20  149.325000  0.279988  0.012526
20  149.737500  0.280953  0.012507
20  150.150000  0.282543  0.012383
20  150.562500  0.283375  0.013106
20  150.975000  0.284756  0.013083
20  151.387500  0.286016  0.012933
20  151.800000  0.287568  0.013063
20  152.212500  0.288624  0.013043
20  152.625000  0.289265  0.013367
20  153.037500  0.289796  0.013877
20  153.450000  0.289632  0.013734
20  153.862500  0.289487  0.013933
20  154.275000  0.289105  0.012705
20  154.687500  0.289047  0.012296
20  155.100000  0.289625  0.011662
20  155.512500  0.290034  0.011530
20  155.925000  0.290497  0.011250
20  156.337500  0.291049  0.011063
20  156.750000  0.292007  0.010965
20  157.162500  0.292625  0.011237
20  157.575000  0.293268  0.011508
20  157.987500  0.293964  0.011705
20  158.400000  0.294474  0.011878
20  158.812500  0.295307  0.012261
20  159.225000  0.296219  0.012355
20  159.637500  0.297289  0.012997
20  160.050000  0.298571  0.013854
20  160.462500  0.300279  0.014035
20  160.875000  0.301956  0.013878
20  161.287500  0.302998  0.013959
20  161.700000  0.304313  0.013858
20  162.112500  0.304592  0.013381
20  162.525000  0.305821  0.012959
20  162.937500  0.307039  0.012916
20  163.350000  0.308442  0.012670
20  163.762500  0.308757  0.012758
20  164.175000  0.309121  0.013017
20  164.587500  0.309375  0.014249
20  165.000000  0.310667  0.014164
20  165.412500  0.311720  0.014355
20  165.825000  0.312491  0.014409
20  166.237500  0.313921  0.014089
20  166.650000  0.314153  0.014071
20  167.062500  0.314905  0.013786
20  167.475000  0.316536  0.013866
20  167.887500  0.317339  0.013146
20  168.300000  0.317991  0.011996
20  168.712500  0.318475  0.011792
20  169.125000  0.318535  0.011553
20  169.537500  0.318582  0.012492
20  169.950000  0.319512  0.012714
20  170.362500  0.320728  0.012874
20  170.775000  0.322706  0.012875
20  171.187500  0.324285  0.012781
20  171.600000  0.325966  0.012741
20  172.012500  0.326431  0.012242
20  172.425000  0.327081  0.012102
20  172.837500  0.327750  0.011745
20  173.250000  0.328020  0.011426
20  173.662500  0.327836  0.010822
20  174.075000  0.328552  0.010622
20  174.487500  0.328434  0.010884
20  174.900000  0.328321  0.011115
20  175.312500  0.328125  0.011747
20  175.725000  0.328314  0.012073
20  176.137500  0.328283  0.012354
20  176.550000  0.328404  0.013416
20  176.962500  0.329168  0.014105
20  177.375000  0.329665  0.014342
20  177.787500  0.330038  0.014047
20  178.200000  0.331043  0.014069
20  178.612500  0.331752  0.013932
20  179.025000  0.332749  0.014162
20  179.437500  0.333148  0.013848
20  179.850000  0.334304  0.013515
20  180.262500  0.334341  0.013007
20  180.675000  0.335254  0.013123
20  181.087500  0.336167  0.013397
20  181.500000  0.337845  0.013529
20  181.912500  0.339375  0.013311
20  182.325000  0.340562  0.013317
20  182.737500  0.341086  0.014219
20  183.150000  0.341325  0.014265
20  183.562500  0.342864  0.014437
20  183.975000  0.343643  0.014957
20  184.387500  0.344431  0.015180
20  184.800000  0.345258  0.015153
20  185.212500  0.345953  0.014619
20  185.625000  0.347228  0.014511
20  186.037500  0.347856  0.015502
20  186.450000  0.349551  0.016081
20  186.862500  0.350752  0.016738
20  187.275000  0.351977  0.017304
20  187.687500  0.352425  0.017615
20  188.100000  0.353369  0.017244
20  188.512500  0.353566  0.017135
20  188.925000  0.354336  0.017533
20  189.337500  0.355586  0.017460
20  189.750000  0.356640  0.016955
20  190.162500  0.357665  0.016868
20  190.575000  0.358853  0.016788
20  190.987500  0.359455  0.015839
20  191.400000  0.361659  0.015632
20  191.812500  0.363804  0.015522
20  192.225000  0.365937  0.015541
20  192.637500  0.366990  0.015437
20  193.050000  0.367914  0.015522
20  193.462500  0.369431  0.015650
20  193.875000  0.370490  0.016014
20  194.287500  0.372128  0.015927
20  194.700000  0.372764  0.016246
20  195.112500  0.373465  0.016218
20  195.525000  0.373748  0.016758
20  195.937500  0.374670  0.016891
20  196.350000  0.375827  0.016791
20  196.762500  0.376107  0.015963
20  197.175000  0.376576  0.016228
20  197.587500  0.376755  0.016659
20  198.000000  0.377334  0.016989
20  198.412500  0.378395  0.016711
20  198.825000  0.378815  0.015068
20  199.237500  0.379006  0.014388
20  199.650000  0.379575  0.014933
20  200.062500  0.379860  0.015563
20  200.475000  0.380175  0.015355
20  200.887500  0.380209  0.016740
20  201.300000  0.380001  0.018685
20  201.712500  0.379498  0.021339
20  202.125000  0.379164  0.023368
20  202.537500  0.379639  0.023795
20  202.950000  0.381468  0.024494
20  203.362500  0.382658  0.025770
20  203.775000  0.384704  0.026476
20  204.187500  0.386927  0.027213
20  204.600000  0.389306  0.028490
20  205.012500  0.391542  0.029416
20  205.425000  0.395404  0.029666
20  205.837500  0.398265  0.031088
20  206.250000  0.401443  0.031766
20  206.662500  0.405114  0.031891
20  207.075000  0.409862  0.031697
20  207.487500  0.414241  0.031496
20  207.900000  0.417853  0.031518
20  208.312500  0.420495  0.030446
20  208.725000  0.422659  0.028974
20  209.137500  0.424714  0.027296
20  209.550000  0.427234  0.026465
20  209.962500  0.429645  0.025833
20  210.375000  0.432024  0.024968
20  210.787500  0.434775  0.024512
20  211.200000  0.436099  0.023141
20  211.612500  0.437854  0.022687
20  212.025000  0.438725  0.022048
20  212.437500  0.439848  0.021847
20  212.850000  0.440688  0.021240
20  213.262500  0.440508  0.020381
20  213.675000  0.440752  0.019516
20  214.087500  0.440935  0.019056
20  214.500000  0.441117  0.018802
20  214.912500  0.441695  0.018742
20  215.325000  0.441109  0.017916
20  215.737500  0.439450  0.016200
20  216.150000  0.437471  0.015112
20  216.562500  0.436202  0.015084
20  216.975000  0.434584  0.015077
20  217.387500  0.431874  0.014462
20  217.800000  0.429576  0.014460
20  218.212500  0.427784  0.014392
20  218.625000  0.426767  0.013834
20  219.037500  0.426709  0.013458
20  219.450000  0.425119  0.013472
20  219.862500  0.422961  0.013950
20  220.275000  0.421984  0.013837
20  220.687500  0.420445  0.014470
20  221.100000  0.419376  0.014963
20  221.512500  0.419437  0.014780
20  221.925000  0.419665  0.014792
20  222.337500  0.419352  0.015148
20  222.750000  0.420811  0.014446
20  223.162500  0.422369  0.014141
20  223.575000  0.423651  0.014256
20  223.987500  0.424131  0.014279
20  224.400000  0.424628  0.014572
20  224.812500  0.425887  0.014959
20  225.225000  0.427259  0.015338
20  225.637500  0.429124  0.015457
20  226.050000  0.431120  0.015456
20  226.462500  0.432252  0.016039
20  226.875000  0.434267  0.016078
20  227.287500  0.435430  0.016251
20  227.700000  0.437178  0.015745
20  228.112500  0.439251  0.015724
20  228.525000  0.440710  0.015516
20  228.937500  0.441979  0.015508
20  229.350000  0.444456  0.016136
20  229.762500  0.445161  0.016074
20  230.175000  0.446980  0.016159
20  230.587500  0.447691  0.016006
20  231.000000  0.448174  0.015997
20  231.412500  0.448311  0.016300
20  231.825000  0.447699  0.015831
20  232.237500  0.446343  0.016566
20  232.650000  0.446172  0.016128
20  233.062500  0.445416  0.016870
20  233.475000  0.444712  0.016104
20  233.887500  0.443452  0.016217
20  234.300000  0.443007  0.016256
20  234.712500  0.443337  0.016200
20  235.125000  0.443379  0.016299
20  235.537500  0.444017  0.016137
20  235.950000  0.443200  0.015194
20  236.362500  0.442905  0.015387
20  236.775000  0.443472  0.015523
20  237.187500  0.444143  0.015513
20  237.600000  0.444797  0.015808
20  238.012500  0.445540  0.016203
20  238.425000  0.446110  0.016641
20  238.837500  0.447252  0.016898
20  239.250000  0.448657  0.017023
20  239.662500  0.449710  0.017273
20  240.075000  0.450214  0.018088
20  240.487500  0.451505  0.018302
20  240.900000  0.452747  0.018640
20  241.312500  0.455138  0.018631
20  241.725000  0.458191  0.018858
20  242.137500  0.461012  0.019048
20  242.550000  0.463004  0.019017
20  242.962500  0.464355  0.018795
20  243.375000  0.466471  0.018777
20  243.787500  0.467457  0.018722
20  244.200000  0.469460  0.018742
20  244.612500  0.469630  0.018237
20  245.025000  0.469847  0.017174
20  245.437500  0.469513  0.016511
20  245.850000  0.470053  0.016340
20  246.262500  0.468652  0.014107
20  246.675000  0.468105  0.013840
20  247.087500  0.467301  0.012895
20  247.500000  0.466065  0.012278
20  247.912500  0.465538  0.012544
20  248.325000  0.465008  0.012817
20  248.737500  0.464322  0.013144
20  249.150000  0.464382  0.012978
20  249.562500  0.463635  0.013580
20  249.975000  0.464155  0.014730
20  250.387500  0.463088  0.015039
20  250.800000  0.463180  0.015646
20  251.212500  0.463135  0.017090
20  251.625000  0.461360  0.017247
20  252.037500  0.459834  0.017320
20  252.450000  0.457050  0.017284
20  252.862500  0.455289  0.017431
20  253.275000  0.453310  0.017243
20  253.687500  0.451713  0.017299
20  254.100000  0.449486  0.017318
20  254.512500  0.447791  0.017048
20  254.925000  0.446221  0.016672
20  255.337500  0.445246  0.016201
20  255.750000  0.443958  0.015894
20  256.162500  0.443277  0.015804
20  256.575000  0.443450  0.015905
20  256.987500  0.443590  0.014456
20  257.400000  0.443958  0.014009
20  257.812500  0.445182  0.013866
20  258.225000  0.444870  0.013885
20  258.637500  0.443662  0.013927
20  259.050000  0.442568  0.014116
20  259.462500  0.442014  0.014655
20  259.875000  0.441049  0.014686
20  260.287500  0.439740  0.014571
20  260.700000  0.438838  0.014112
20  261.112500  0.437409  0.014195
20  261.525000  0.437573  0.013575
20  261.937500  0.436765  0.013528
20  262.350000  0.437043  0.012906
20  262.762500  0.436476  0.012913
20  263.175000  0.436860  0.012530
20  263.587500  0.437958  0.012058
20  264.000000  0.438229  0.012061
20  264.412500  0.439380  0.011942
20  264.825000  0.439882  0.012284
20  265.237500  0.440047  0.012241
20  265.650000  0.439862  0.012229
20  266.062500  0.439635  0.012298
20  266.475000  0.439371  0.012301
20  266.887500  0.438096  0.012144
20  267.300000  0.437325  0.012688
20  267.712500  0.436089  0.012893
20  268.125000  0.433755  0.013620
20  268.537500  0.432823  0.014793
20  268.950000  0.431461  0.017346
20  269.362500  0.432095  0.017827
20  269.775000  0.431348  0.020141
20  270.187500  0.431714  0.022100
20  270.600000  0.432738  0.022767
20  271.012500  0.433945  0.023898
20  271.425000  0.435703  0.024912
20  271.837500  0.438834  0.025098
20  272.250000  0.441763  0.025325
20  272.662500  0.444780  0.025904
20  273.075000  0.447789  0.026039
20  273.487500  0.449338  0.026641
20  273.900000  0.452148  0.027284
20  274.312500  0.454803  0.027377
20  274.725000  0.456660  0.026930
20  275.137500  0.459048  0.027090
20  275.550000  0.461904  0.027036
20  275.962500  0.464600  0.026658
20  276.375000  0.466018  0.026348
20  276.787500  0.468897  0.025781
20  277.200000  0.471992  0.025518
20  277.612500  0.475610  0.025396
20  278.025000  0.479663  0.025562
20  278.437500  0.482756  0.025424
20  278.850000  0.485665  0.025485
20  279.262500  0.487994  0.025466
20  279.675000  0.489983  0.025483
20  280.087500  0.491065  0.025184
20  280.500000  0.490978  0.024373
20  280.912500  0.491121  0.023884
20  281.325000  0.490631  0.023139
20  281.737500  0.488915  0.021868
20  282.150000  0.487706  0.021708
20  282.562500  0.486121  0.021763
20  282.975000  0.483878  0.021665
20  283.387500  0.480600  0.021176
20  283.800000  0.478071  0.021354
20  284.212500  0.475672  0.021807
20  284.625000  0.472607  0.021973
20  285.037500  0.469977  0.022013
20  285.450000  0.467774  0.022505
20  285.862500  0.466258  0.022364
20  286.275000  0.462632  0.022353
20  286.687500  0.460180  0.021587
20  287.100000  0.458459  0.020702
20  287.512500  0.456122  0.020528
20  287.925000  0.454438  0.020012
20  288.337500  0.452886  0.019575
20  288.750000  0.450747  0.019688
20  289.162500  0.449275  0.019647
20  289.575000  0.448550  0.019319
20  289.987500  0.448002  0.019347
20  290.400000  0.448958  0.018733
20  290.812500  0.449456  0.018095
20  291.225000  0.448759  0.017899
20  291.637500  0.448920  0.017327
20  292.050000  0.449466  0.016689
20  292.462500  0.449926  0.016652
20  292.875000  0.450413  0.017128
20  293.287500  0.452500  0.016244
20  293.700000  0.454555  0.016170
20  294.112500  0.456362  0.016412
20  294.525000  0.457696  0.017019
20  294.937500  0.458175  0.018248
20  295.350000  0.458707  0.019034
20  295.762500  0.460335  0.018982
20  296.175000  0.461817  0.018676
20  296.587500  0.463440  0.018736
20  297.000000  0.465927  0.018647
20  297.412500  0.468997  0.018775
20  297.825000  0.471347  0.018728
20  298.237500  0.472935  0.018361
20  298.650000  0.474914  0.018420
20  299.062500  0.476428  0.018462
20  299.475000  0.477551  0.018631
20  299.887500  0.478141  0.018631
20  300.300000  0.478756  0.018659
20  300.712500  0.478744  0.018500
20  301.125000  0.478037  0.018108
20  301.537500  0.477407  0.017967
20  301.950000  0.477233  0.018173
20  302.362500  0.476016  0.017864
20  302.775000  0.474677  0.017861
20  303.187500  0.473818  0.018086
20  303.600000  0.473587  0.018659
20  304.012500  0.472389  0.018854
20  304.425000  0.471303  0.019077
20  304.837500  0.470025  0.019165
20  305.250000  0.468438  0.019005
20  305.662500  0.467234  0.018842
20  306.075000  0.465963  0.018956
20  306.487500  0.464694  0.019187
20  306.900000  0.463194  0.019843
20  307.312500  0.460955  0.020444
20  307.725000  0.457932  0.020553
20  308.137500  0.456676  0.021104
20  308.550000  0.454537  0.021274
20  308.962500  0.452786  0.021532
20  309.375000  0.451552  0.021878
20  309.787500  0.449940  0.021156
20  310.200000  0.448410  0.020709
20  310.612500  0.446095  0.020690
20  311.025000  0.443788  0.020156
20  311.437500  0.443355  0.019974
20  311.850000  0.443632  0.018481
20  312.262500  0.444108  0.016749
20  312.675000  0.443126  0.015766
20  313.087500  0.442939  0.015188
20  313.500000  0.442676  0.013759
20  313.912500  0.441933  0.013431
20  314.325000  0.441006  0.013430
20  314.737500  0.440250  0.013503
20  315.150000  0.440137  0.014083
20  315.562500  0.439094  0.014041
20  315.975000  0.437535  0.014174
20  316.387500  0.435968  0.014392
20  316.800000  0.435539  0.015144
20  317.212500  0.434953  0.015149
20  317.625000  0.433577  0.014919
20  318.037500  0.432856  0.014546
20  318.450000  0.432981  0.014895
20  318.862500  0.432595  0.015839
20  319.275000  0.431630  0.016006
20  319.687500  0.430399  0.016405
20  320.100000  0.429069  0.016252
20  320.512500  0.427055  0.016262
20  320.925000  0.425771  0.016083
20  321.337500  0.424233  0.015864
20  321.750000  0.423519  0.015815
20  322.162500  0.423549  0.014902
20  322.575000  0.423506  0.014258
20  322.987500  0.423193  0.014013
20  323.400000  0.422770  0.013981
20  323.812500  0.420991  0.013940
20  324.225000  0.419211  0.013938
20  324.637500  0.418521  0.013569
20  325.050000  0.416497  0.013668
20  325.462500  0.415012  0.013631
20  325.875000  0.413629  0.013662
20  326.287500  0.412338  0.013660
20  326.700000  0.411320  0.013593
20  327.112500  0.410095  0.014071
20  327.525000  0.408487  0.016280
20  327.937500  0.409152  0.015873
20  328.350000  0.409626  0.015859
20  328.762500  0.409022  0.016657
20  329.175000  0.409134  0.016849
20  329.587500  0.410117  0.016987
20  330.000000  0.410546  0.017544
20  330.412500  0.411236  0.018753
20  330.825000  0.412239  0.020019
20  331.237500  0.413535  0.021262
20  331.650000  0.414972  0.022568
20  332.062500  0.415608  0.024503
20  332.475000  0.417807  0.025707
20  332.887500  0.420313  0.026805
20  333.300000  0.423202  0.027565
20  333.712500  0.425928  0.027574
20  334.125000  0.429438  0.027459
20  334.537500  0.433206  0.027737
20  334.950000  0.436620  0.028015
20  335.362500  0.439928  0.027364
20  335.775000  0.442802  0.026477
20  336.187500  0.445558  0.026109
20  336.600000  0.448763  0.025518
20  337.012500  0.451830  0.025192
20  337.425000  0.455115  0.025052
20  337.837500  0.458154  0.024928
20  338.250000  0.459984  0.024743
20  338.662500  0.461543  0.024014
20  339.075000  0.462915  0.023293
20  339.487500  0.463423  0.022346
20  339.900000  0.463318  0.021278
20  340.312500  0.462898  0.020104
20  340.725000  0.462299  0.019749
20  341.137500  0.461255  0.019235
20  341.550000  0.460179  0.018376
20  341.962500  0.459662  0.018367
20  342.375000  0.458699  0.018283
20  342.787500  0.457759  0.018377
20  343.200000  0.455842  0.017975
20  343.612500  0.454597  0.018441
20  344.025000  0.453176  0.018735
20  344.437500  0.452773  0.018538
20  344.850000  0.450646  0.018538
20  345.262500  0.448008  0.018328
20  345.675000  0.446482  0.018709
20  346.087500  0.443917  0.018840
20  346.500000  0.441279  0.018917
20  346.912500  0.439133  0.019237
20  347.325000  0.436794  0.018914
20  347.737500  0.434845  0.018495
20  348.150000  0.433300  0.018012
20  348.562500  0.431963  0.017321
20  348.975000  0.432303  0.015792
20  349.387500  0.432594  0.015065
20  349.800000  0.432648  0.013756
20  350.212500  0.433625  0.013701
20  350.625000  0.434002  0.013700
20  351.037500  0.433870  0.014160
20  351.450000  0.433702  0.013658
20  351.862500  0.433593  0.012587
20  352.275000  0.432732  0.012391
20  352.687500  0.432047  0.012201
20  353.100000  0.432351  0.011787
20  353.512500  0.431313  0.011785
20  353.925000  0.430670  0.011737
20  354.337500  0.429837  0.011778
20  354.750000  0.428164  0.011703
20  355.162500  0.428040  0.011193
20  355.575000  0.427929  0.011507
20  355.987500  0.427572  0.012169
20  356.400000  0.427548  0.013073
20  356.812500  0.426862  0.013057
20  357.225000  0.425273  0.013111
20  357.637500  0.425251  0.012709
20  358.050000  0.425465  0.012091
20  358.462500  0.425175  0.012079
20  358.875000  0.424780  0.012261
20  359.287500  0.424946  0.012491
20  359.700000  0.424203  0.012616
20  360.112500  0.423458  0.012564
20  360.525000  0.421991  0.012560
20  360.937500  0.420994  0.012547
20  361.350000  0.420084  0.012583
20  361.762500  0.419933  0.012022
20  362.175000  0.418692  0.012082
20  362.587500  0.417745  0.012085
20  363.000000  0.417658  0.012324
20  363.412500  0.417319  0.012133
20  363.825000  0.416495  0.012135
20  364.237500  0.416435  0.011443
20  364.650000  0.415970  0.011275
20  365.062500  0.416042  0.010969
20  365.475000  0.415810  0.011552
20  365.887500  0.414763  0.013604
20  366.300000  0.413410  0.016467
20  366.712500  0.413107  0.018593
20  367.125000  0.412711  0.019236
20  367.537500  0.412771  0.019817
20  367.950000  0.412898  0.020325
20  368.362500  0.413500  0.021139
20  368.775000  0.414734  0.021883
20  369.187500  0.416627  0.022404
20  369.600000  0.418909  0.022723
20  370.012500  0.420563  0.023125
20  370.425000  0.422725  0.023890
20  370.837500  0.424691  0.024992
20  371.250000  0.426906  0.025899
20  371.662500  0.429703  0.027047
